PurchaseID,PurchaseDate,CustomerEmail,Country,CustomerAge,Category,UnitPrice,Quantity,DiscountPct,PaymentMethod,SatisfactionRating
262,2024-11-10,customer261@gmail.com,Mexico,64.0,Clothing,80.91,1,0.15,Gift Card,
263,2023-03-19,customer262@gmail.com,Brazil,,Office Supplies,119.87,4,0.1,Debit Card,1.0
264,2024-09-26,customer263@yahoo.com,United States,19.0,Beauty,59.53,3,0.1,Credit Card,4.0
265,2023-03-22,customer264@hotmail.com,Japan,35.0,Toys,21.38,5,0.05,Debit Card,4.0
266,2023-11-26,customer265@hotmail.com,Canada,25.0,Sports & Outdoors,67.58,2,0.0,Credit Card,
267,2023-05-12,customer266@protonmail.com,Mexico,28.0,Office Supplies,51.06,1,0.15,Gift Card,5.0
268,2024-02-28,customer267@yahoo.com,India,31.0,Electronics,39.98,3,0.15,Gift Card,5.0
269,2023-01-13,customer268@yahoo.com,Germany,31.0,Clothing,109.36,1,0.05,Credit Card,4.0
270,2024-09-10,customer269@protonmail.com,United States,46.0,Clothing,37.23,2,0.0,PayPal,5.0
271,2023-12-14,customer270@gmail.com,Mexico,,Office Supplies,27.0,4,0.0,PayPal,4.0
272,2024-09-28,customer271@outlook.com,Germany,66.0,Electronics,48.64,5,0.2,Credit Card,3.0
273,2023-11-13,customer272@hotmail.com,India,24.0,Electronics,64.77,3,0.0,Gift Card,5.0
274,2024-02-11,customer273@outlook.com,United States,64.0,Clothing,70.13,1,0.25,Debit Card,
275,2024-06-22,customer274@protonmail.com,United Kingdom,,Electronics,128.36,2,0.0,Credit Card,
276,2024-12-10,customer275@yahoo.com,France,39.0,Sports & Outdoors,43.0,2,0.0,Bank Transfer,4.0
277,2023-10-01,customer276@gmail.com,Canada,41.0,Clothing,99.74,1,0.0,PayPal,4.0
278,2024-01-16,customer277@gmail.com,France,45.0,Grocery,48.71,4,0.0,Credit Card,4.0
279,2023-08-25,customer278@outlook.com,Mexico,68.0,Beauty,16.34,4,0.0,Debit Card,5.0
280,2023-01-31,customer279@outlook.com,Canada,27.0,Books,121.38,2,0.0,Debit Card,4.0
281,2024-09-29,customer280@outlook.com,France,46.0,Grocery,23.89,3,0.0,PayPal,2.0
282,2024-02-15,customer281@yahoo.com,United States,72.0,Electronics,76.03,3,0.2,Credit Card,5.0
283,2023-09-29,customer282@outlook.com,Japan,56.0,Toys,25.97,3,0.25,Debit Card,4.0
284,2024-07-21,customer283@protonmail.com,France,33.0,Sports & Outdoors,85.04,4,0.0,PayPal,4.0
285,2024-08-20,customer284@outlook.com,Australia,64.0,Home & Kitchen,30.38,4,0.1,PayPal,
286,2024-12-20,customer285@hotmail.com,Australia,29.0,Electronics,20.6,1,0.1,Credit Card,2.0
287,2023-11-15,customer286@protonmail.com,Japan,31.0,Toys,56.71,2,0.15,Bank Transfer,3.0
288,2023-03-18,customer287@gmail.com,Brazil,74.0,Books,12.36,5,0.05,Credit Card,5.0
289,2023-12-21,customer288@yahoo.com,Mexico,61.0,Sports & Outdoors,59.94,3,0.0,PayPal,3.0
290,2023-11-18,customer289@outlook.com,Brazil,30.0,Home & Kitchen,99.45,3,0.2,Credit Card,4.0
291,2023-06-01,customer290@hotmail.com,India,62.0,Electronics,187.83,4,0.15,Gift Card,3.0
292,2024-03-04,customer291@protonmail.com,United States,28.0,Office Supplies,72.35,4,0.15,Gift Card,
293,2023-10-30,customer292@hotmail.com,Canada,35.0,Electronics,62.58,3,0.0,Gift Card,
294,2024-10-05,customer293@protonmail.com,France,74.0,Office Supplies,124.09,5,0.1,Credit Card,5.0
295,2023-02-04,customer294@protonmail.com,Canada,38.0,Beauty,28.59,3,0.25,PayPal,4.0
296,2024-06-06,customer295@protonmail.com,India,22.0,Sports & Outdoors,37.58,5,0.1,Credit Card,4.0
297,2024-03-15,customer296@hotmail.com,India,74.0,Clothing,98.02,3,0.25,Debit Card,2.0
298,2023-06-18,customer297@protonmail.com,Australia,19.0,Grocery,47.84,2,0.2,Gift Card,4.0
299,2023-09-15,customer298@protonmail.com,France,73.0,Automotive,53.83,1,0.05,PayPal,5.0
300,2024-09-19,customer299@yahoo.com,India,43.0,Beauty,67.25,3,0.05,Debit Card,5.0
301,2023-09-23,customer300@outlook.com,Australia,33.0,Beauty,31.12,5,0.0,Credit Card,4.0
302,2024-04-29,customer301@hotmail.com,Mexico,34.0,Books,21.03,3,0.05,Debit Card,3.0
303,2024-01-10,customer302@yahoo.com,India,25.0,Electronics,36.06,4,0.0,Credit Card,4.0
304,2024-10-15,customer303@hotmail.com,Germany,67.0,Office Supplies,50.97,3,0.0,Credit Card,5.0
305,2024-04-27,customer304@hotmail.com,Japan,73.0,Electronics,85.09,5,0.15,Gift Card,4.0
306,2024-09-01,customer305@protonmail.com,Canada,59.0,Books,64.21,4,0.0,Debit Card,4.0
307,2024-10-21,customer306@yahoo.com,United States,30.0,Clothing,96.04,4,0.25,Credit Card,
308,2023-04-05,customer307@protonmail.com,United States,48.0,Grocery,63.6,2,0.0,Debit Card,
309,2024-08-31,customer308@protonmail.com,Mexico,58.0,Beauty,104.5,3,0.15,Credit Card,5.0
310,2024-12-02,customer309@outlook.com,Canada,18.0,Sports & Outdoors,54.19,3,0.1,Credit Card,2.0
311,2023-01-27,customer310@outlook.com,United Kingdom,54.0,Electronics,13.51,5,0.0,PayPal,3.0
312,2023-11-28,customer311@yahoo.com,Japan,33.0,Home & Kitchen,42.44,4,0.15,Credit Card,2.0
313,2023-07-06,customer312@hotmail.com,Canada,59.0,Electronics,68.38,1,0.05,Credit Card,5.0
314,2024-12-18,customer313@outlook.com,Canada,68.0,Office Supplies,90.7,2,0.25,Credit Card,5.0
315,2023-09-14,customer314@hotmail.com,Japan,38.0,Electronics,45.3,2,0.05,PayPal,3.0
316,2023-05-17,customer315@protonmail.com,Mexico,32.0,Office Supplies,72.87,4,0.0,Credit Card,4.0
317,2023-03-11,customer316@hotmail.com,Canada,41.0,Electronics,49.33,4,0.0,Credit Card,
318,2024-08-02,customer317@outlook.com,Japan,19.0,Grocery,37.93,1,0.1,Gift Card,5.0
319,2023-02-12,customer318@gmail.com,Australia,32.0,Toys,90.73,4,0.1,Debit Card,4.0
320,2023-08-11,customer319@gmail.com,Mexico,31.0,Grocery,80.6,4,0.2,Credit Card,5.0
321,2024-02-09,customer320@hotmail.com,Mexico,,Sports & Outdoors,222.91,2,0.0,Gift Card,2.0
322,2023-02-02,customer321@outlook.com,Australia,61.0,Beauty,45.35,1,0.0,Debit Card,5.0
323,2023-05-08,customer322@gmail.com,India,44.0,Beauty,131.2,1,0.0,PayPal,5.0
324,2024-12-26,customer323@hotmail.com,United Kingdom,67.0,Home & Kitchen,23.9,4,0.1,Credit Card,4.0
325,2023-12-01,customer324@hotmail.com,Australia,34.0,Office Supplies,131.25,2,0.0,Credit Card,
326,2023-08-10,customer325@protonmail.com,Canada,34.0,Sports & Outdoors,64.48,1,0.05,Credit Card,4.0
327,2024-09-26,customer326@yahoo.com,United States,42.0,Home & Kitchen,51.01,3,0.25,Debit Card,3.0
328,2023-02-28,customer327@outlook.com,Brazil,31.0,Clothing,80.83,4,0.05,Credit Card,2.0
329,2023-07-12,customer328@hotmail.com,Australia,61.0,Toys,84.44,3,0.25,Debit Card,5.0
330,2024-09-20,customer329@hotmail.com,United States,65.0,Automotive,122.05,3,0.0,Credit Card,3.0
331,2024-07-03,customer330@yahoo.com,India,56.0,Grocery,34.38,2,0.05,Debit Card,
332,2023-11-12,customer331@yahoo.com,India,29.0,Clothing,23.7,3,0.0,Credit Card,5.0
333,2024-12-16,customer332@hotmail.com,Germany,62.0,Sports & Outdoors,81.13,3,0.1,Credit Card,4.0
334,2024-02-25,customer333@yahoo.com,United States,38.0,Electronics,78.19,4,0.0,Debit Card,4.0
335,2024-06-28,customer334@protonmail.com,United Kingdom,74.0,Clothing,120.86,4,0.0,Gift Card,2.0
336,2024-12-19,customer335@yahoo.com,Japan,39.0,Grocery,47.67,5,0.25,Bank Transfer,5.0
337,2024-01-04,customer336@gmail.com,United States,52.0,Electronics,41.8,2,0.15,Credit Card,5.0
338,2023-12-17,customer337@hotmail.com,Germany,40.0,Clothing,79.74,1,0.0,Debit Card,4.0
339,2024-04-29,customer338@hotmail.com,United Kingdom,68.0,Electronics,66.68,1,0.15,Credit Card,3.0
340,2023-02-18,customer339@protonmail.com,Japan,22.0,Electronics,89.55,4,0.0,Debit Card,5.0
341,2023-11-09,customer340@yahoo.com,United Kingdom,73.0,Electronics,40.13,3,0.1,Credit Card,5.0
342,2024-05-19,customer341@protonmail.com,Brazil,66.0,Electronics,130.56,3,0.1,Gift Card,3.0
343,2023-10-04,customer342@protonmail.com,Germany,20.0,Books,76.72,4,0.0,Gift Card,4.0
344,2024-06-02,customer343@outlook.com,Canada,30.0,Automotive,119.15,4,0.25,Credit Card,3.0
345,2023-10-22,customer344@yahoo.com,United Kingdom,36.0,Electronics,58.43,5,0.0,Credit Card,3.0
346,2023-05-22,customer345@outlook.com,Mexico,38.0,Grocery,38.78,5,0.0,Debit Card,4.0
347,2023-04-17,customer346@hotmail.com,Brazil,51.0,Sports & Outdoors,82.64,4,0.05,Debit Card,4.0
348,2024-02-03,customer347@protonmail.com,Australia,54.0,Electronics,96.21,4,0.15,PayPal,4.0
349,2023-05-22,customer348@outlook.com,United Kingdom,27.0,Home & Kitchen,21.25,5,0.1,Credit Card,4.0
350,2023-09-27,customer349@protonmail.com,Germany,,Home & Kitchen,178.29,1,0.0,Credit Card,2.0
351,2024-01-15,customer350@yahoo.com,France,18.0,Grocery,41.54,5,0.0,PayPal,2.0
352,2023-02-06,customer351@hotmail.com,Mexico,51.0,Beauty,70.91,3,0.0,Debit Card,4.0
353,2023-11-03,customer352@hotmail.com,Germany,60.0,Clothing,93.19,2,0.25,PayPal,4.0
354,2023-08-16,customer353@hotmail.com,India,38.0,Electronics,66.31,3,0.25,Credit Card,3.0
355,2023-08-18,customer354@hotmail.com,United Kingdom,41.0,Electronics,68.82,5,0.0,Credit Card,5.0
356,2024-10-25,customer355@hotmail.com,Canada,18.0,Sports & Outdoors,69.87,1,0.15,Credit Card,5.0
357,2024-11-06,customer356@gmail.com,Brazil,26.0,Electronics,15.73,1,0.2,PayPal,5.0
358,2023-08-08,customer357@outlook.com,United States,46.0,Toys,72.55,4,0.1,Debit Card,
359,2024-10-05,customer358@protonmail.com,Brazil,24.0,Sports & Outdoors,47.14,4,0.0,Credit Card,4.0
360,2023-06-12,customer359@outlook.com,Mexico,50.0,Sports & Outdoors,117.71,4,0.0,Credit Card,5.0
361,2023-09-11,customer360@gmail.com,Canada,69.0,Electronics,105.72,5,0.15,Gift Card,5.0
362,2024-11-17,customer361@protonmail.com,Australia,38.0,Books,24.71,4,0.1,Debit Card,4.0
363,2023-03-16,customer362@hotmail.com,Canada,58.0,Books,23.82,5,0.0,Gift Card,4.0
364,2023-10-07,customer363@outlook.com,France,53.0,Grocery,182.57,1,0.0,Gift Card,3.0
365,2024-08-10,customer364@protonmail.com,France,59.0,Books,9.47,2,0.05,Credit Card,
366,2024-11-17,customer365@outlook.com,United States,,Clothing,42.79,4,0.05,Gift Card,4.0
367,2024-11-23,customer366@protonmail.com,Canada,58.0,Electronics,29.4,5,0.25,Credit Card,3.0
368,2024-10-04,customer367@gmail.com,Australia,20.0,Beauty,128.38,2,0.15,PayPal,5.0
369,2024-12-05,customer368@outlook.com,India,63.0,Sports & Outdoors,59.99,3,0.05,Debit Card,5.0
370,2023-12-10,customer369@outlook.com,United Kingdom,64.0,Beauty,41.4,2,0.1,Debit Card,5.0
371,2023-08-24,customer370@outlook.com,India,40.0,Sports & Outdoors,67.31,5,0.1,PayPal,4.0
372,2023-10-09,customer371@yahoo.com,Canada,51.0,Automotive,173.7,3,0.15,Credit Card,3.0
373,2023-03-30,customer372@gmail.com,United States,,Automotive,87.43,1,0.1,Debit Card,5.0
374,2023-04-11,customer373@yahoo.com,Germany,,Clothing,86.34,3,0.0,Credit Card,
375,2024-12-11,customer374@protonmail.com,United States,27.0,Home & Kitchen,20.59,2,0.1,Credit Card,4.0
376,2023-05-20,customer375@protonmail.com,United States,57.0,Automotive,121.32,3,0.2,Debit Card,5.0
377,2024-03-25,customer376@gmail.com,Germany,36.0,Beauty,34.01,2,0.25,PayPal,3.0
378,2023-06-19,customer377@protonmail.com,Australia,58.0,Office Supplies,83.05,5,0.25,Credit Card,4.0
379,2024-04-29,customer378@protonmail.com,Mexico,41.0,Books,38.78,5,0.15,Credit Card,4.0
380,2023-12-10,customer379@protonmail.com,Japan,61.0,Office Supplies,66.9,1,0.25,Bank Transfer,5.0
381,2023-03-18,customer380@yahoo.com,Japan,28.0,Electronics,64.74,2,0.0,Debit Card,4.0
382,2023-09-29,customer381@yahoo.com,Japan,41.0,Toys,253.05,3,0.0,PayPal,3.0
383,2024-06-17,customer382@gmail.com,Australia,48.0,Books,49.72,5,0.0,Credit Card,3.0
384,2024-08-07,customer383@hotmail.com,United States,50.0,Electronics,77.7,2,0.0,Debit Card,5.0
385,2023-07-31,customer384@gmail.com,Germany,65.0,Home & Kitchen,59.51,4,0.15,PayPal,5.0
386,2023-08-05,customer385@yahoo.com,Canada,45.0,Electronics,28.23,1,0.1,Credit Card,5.0
387,2024-06-16,customer386@outlook.com,Australia,74.0,Electronics,82.98,5,0.1,Debit Card,4.0
388,2023-11-06,customer387@outlook.com,Brazil,38.0,Office Supplies,109.29,2,0.1,Credit Card,5.0
389,2023-02-21,customer388@yahoo.com,France,65.0,Office Supplies,31.14,2,0.05,Credit Card,5.0
390,2023-03-31,customer389@yahoo.com,Australia,25.0,Automotive,55.32,4,0.2,Debit Card,3.0
391,2023-09-30,customer390@yahoo.com,Japan,45.0,Office Supplies,68.04,4,0.0,Debit Card,3.0
392,2023-07-17,customer391@outlook.com,United States,70.0,Grocery,102.52,3,0.0,Debit Card,4.0
393,2023-03-28,customer392@gmail.com,Brazil,71.0,Office Supplies,104.95,5,0.0,Debit Card,4.0
394,2024-07-25,customer393@yahoo.com,Brazil,25.0,Home & Kitchen,19.57,3,0.1,Debit Card,
395,2023-12-02,customer394@gmail.com,Mexico,36.0,Home & Kitchen,181.5,3,0.0,Debit Card,4.0
396,2024-05-31,customer395@yahoo.com,France,54.0,Grocery,87.71,3,0.0,Credit Card,5.0
397,2023-01-02,customer396@yahoo.com,Mexico,20.0,Books,65.72,1,0.1,Credit Card,5.0
398,2023-10-21,customer397@outlook.com,United Kingdom,40.0,Beauty,102.04,2,0.25,Credit Card,5.0
399,2023-12-15,customer398@yahoo.com,France,70.0,Toys,139.93,4,0.2,Gift Card,4.0
400,2024-02-26,customer399@gmail.com,Brazil,64.0,Clothing,58.96,1,0.0,Credit Card,4.0
401,2024-12-07,customer400@yahoo.com,France,45.0,Home & Kitchen,54.7,4,0.0,Credit Card,3.0
402,2023-12-01,customer401@protonmail.com,Germany,44.0,Beauty,28.6,3,0.25,Debit Card,4.0
403,2023-12-24,customer402@outlook.com,Australia,38.0,Toys,55.15,4,0.0,PayPal,2.0
404,2024-10-15,customer403@yahoo.com,France,28.0,Clothing,91.34,5,0.25,PayPal,
405,2023-10-18,customer404@protonmail.com,United States,57.0,Sports & Outdoors,55.2,3,0.25,PayPal,4.0
406,2023-10-16,customer405@hotmail.com,India,26.0,Clothing,53.85,4,0.0,Credit Card,5.0
407,2023-04-27,customer406@hotmail.com,Brazil,60.0,Books,160.19,4,0.25,Credit Card,4.0
408,2024-06-11,customer407@gmail.com,Canada,40.0,Sports & Outdoors,77.01,2,0.2,PayPal,1.0
409,2023-01-15,customer408@yahoo.com,United Kingdom,63.0,Books,77.12,2,0.05,Gift Card,5.0
410,2023-06-09,customer409@yahoo.com,Australia,48.0,Office Supplies,92.15,3,0.0,Gift Card,4.0
411,2023-11-02,customer410@hotmail.com,France,72.0,Books,112.89,1,0.05,Gift Card,4.0
412,2023-11-13,customer411@gmail.com,Canada,53.0,Office Supplies,69.08,3,0.0,Credit Card,5.0
413,2023-01-29,customer412@yahoo.com,Germany,70.0,Grocery,37.25,5,0.2,Credit Card,4.0
414,2024-01-22,customer413@protonmail.com,Mexico,66.0,Automotive,87.1,5,0.05,PayPal,5.0
415,2024-12-10,customer414@yahoo.com,United Kingdom,59.0,Beauty,121.52,4,0.05,Debit Card,5.0
416,2023-03-18,customer415@protonmail.com,Germany,39.0,Sports & Outdoors,86.29,1,0.25,Credit Card,5.0
417,2023-12-27,customer416@gmail.com,India,21.0,Toys,101.54,5,0.0,Debit Card,5.0
418,2024-03-04,customer417@protonmail.com,Mexico,62.0,Toys,53.86,1,0.05,Bank Transfer,1.0
419,2023-08-25,customer418@yahoo.com,Canada,52.0,Home & Kitchen,41.47,3,0.1,Credit Card,5.0
420,2024-02-24,customer419@yahoo.com,Germany,30.0,Home & Kitchen,74.03,5,0.0,Credit Card,
421,2023-09-06,customer420@hotmail.com,India,21.0,Electronics,47.89,4,0.0,Credit Card,3.0
422,2023-04-26,customer421@outlook.com,India,,Beauty,142.25,1,0.1,Credit Card,5.0
423,2024-09-05,customer422@gmail.com,France,49.0,Electronics,88.74,3,0.0,PayPal,4.0
424,2024-12-30,customer423@protonmail.com,Brazil,23.0,Toys,50.07,5,0.05,PayPal,5.0
425,2023-10-09,customer424@hotmail.com,Germany,67.0,Electronics,32.47,3,0.0,Credit Card,4.0
426,2023-03-09,customer425@yahoo.com,United Kingdom,63.0,Electronics,119.26,3,0.0,Gift Card,3.0
427,2023-04-30,customer426@protonmail.com,Mexico,43.0,Toys,35.97,2,0.15,Debit Card,4.0
428,2024-10-15,customer427@gmail.com,Japan,,Automotive,66.88,3,0.0,Debit Card,3.0
429,2024-10-05,customer428@protonmail.com,Brazil,29.0,Clothing,77.58,3,0.0,PayPal,5.0
430,2023-12-25,customer429@outlook.com,United Kingdom,,Automotive,36.29,1,0.0,Gift Card,5.0
431,2024-09-28,customer430@protonmail.com,United States,32.0,Electronics,60.88,5,0.1,Credit Card,
432,2023-06-12,customer431@protonmail.com,United States,49.0,Books,130.16,5,0.1,Debit Card,4.0
433,2023-10-20,customer432@protonmail.com,Japan,19.0,Electronics,24.92,1,0.1,PayPal,5.0
434,2023-03-24,customer433@gmail.com,Germany,50.0,Clothing,118.83,1,0.15,Gift Card,4.0
435,2024-02-02,customer434@outlook.com,Australia,,Electronics,74.46,4,0.15,PayPal,4.0
436,2024-05-25,customer435@gmail.com,Brazil,,Electronics,44.53,3,0.15,Gift Card,4.0
437,2024-12-02,customer436@yahoo.com,Brazil,56.0,Beauty,23.75,4,0.2,Credit Card,4.0
438,2024-07-04,customer437@outlook.com,Canada,52.0,Sports & Outdoors,61.98,1,0.0,Debit Card,4.0
439,2024-04-30,customer438@hotmail.com,Australia,43.0,Home & Kitchen,46.11,4,0.0,Credit Card,3.0
440,2024-05-06,customer439@yahoo.com,Japan,,Automotive,61.5,1,0.2,Debit Card,5.0
441,2024-04-04,customer440@gmail.com,Australia,59.0,Sports & Outdoors,93.18,1,0.0,PayPal,3.0
442,2023-11-03,customer441@yahoo.com,Brazil,41.0,Clothing,22.47,4,0.05,Debit Card,4.0
443,2024-01-01,customer442@outlook.com,Germany,27.0,Clothing,71.95,2,0.1,Credit Card,
444,2023-05-06,customer443@yahoo.com,Germany,23.0,Home & Kitchen,165.16,2,0.0,PayPal,4.0
445,2023-01-15,customer444@protonmail.com,Germany,50.0,Grocery,50.19,5,0.25,Credit Card,4.0
446,2024-07-30,customer445@hotmail.com,Canada,37.0,Books,85.6,4,0.25,Credit Card,4.0
447,2023-12-29,customer446@hotmail.com,United States,20.0,Electronics,15.48,2,0.2,PayPal,
448,2024-09-27,customer447@gmail.com,Australia,34.0,Home & Kitchen,22.36,4,0.15,PayPal,5.0
449,2023-03-30,customer448@protonmail.com,Mexico,74.0,Home & Kitchen,42.43,1,0.2,Credit Card,5.0
450,2023-10-14,customer449@hotmail.com,Canada,54.0,Clothing,133.81,3,0.1,Debit Card,4.0
451,2023-07-07,customer450@protonmail.com,United Kingdom,24.0,Toys,47.0,1,0.2,Debit Card,4.0
452,2024-09-06,customer451@outlook.com,United States,70.0,Office Supplies,87.19,4,0.0,Credit Card,4.0
453,2023-10-03,customer452@hotmail.com,United Kingdom,74.0,Home & Kitchen,46.65,2,0.0,Debit Card,5.0
454,2024-04-08,customer453@outlook.com,Canada,34.0,Clothing,28.91,2,0.0,Credit Card,4.0
455,2023-03-03,customer454@protonmail.com,Mexico,45.0,Electronics,57.16,2,0.0,PayPal,4.0
456,2024-01-20,customer455@hotmail.com,United Kingdom,66.0,Clothing,91.77,5,0.1,PayPal,
457,2023-11-19,customer456@yahoo.com,Mexico,45.0,Sports & Outdoors,119.44,5,0.2,Credit Card,4.0
458,2024-03-21,customer457@hotmail.com,Japan,67.0,Office Supplies,62.07,2,0.25,Credit Card,5.0
459,2024-03-03,customer458@gmail.com,Germany,49.0,Beauty,87.03,1,0.0,Credit Card,5.0
460,2023-03-20,customer459@hotmail.com,Germany,54.0,Electronics,68.61,3,0.15,Bank Transfer,3.0
461,2023-02-06,customer460@outlook.com,United States,64.0,Automotive,72.48,4,0.15,PayPal,5.0
462,2023-04-02,customer461@yahoo.com,Mexico,57.0,Grocery,36.75,5,0.0,PayPal,5.0
463,2023-06-08,customer462@protonmail.com,India,19.0,Home & Kitchen,39.31,5,0.0,Debit Card,4.0
464,2024-06-14,customer463@protonmail.com,Brazil,63.0,Office Supplies,30.92,4,0.15,PayPal,4.0
465,2023-07-16,customer464@gmail.com,United States,22.0,Beauty,48.73,1,0.0,Debit Card,4.0
466,2024-12-09,customer465@hotmail.com,Mexico,,Grocery,109.64,1,0.0,Credit Card,4.0
467,2023-03-05,customer466@gmail.com,United Kingdom,19.0,Books,152.41,1,0.05,Debit Card,5.0
468,2024-01-06,customer467@outlook.com,Japan,74.0,Home & Kitchen,109.53,2,0.0,Debit Card,4.0
469,2024-06-06,customer468@protonmail.com,Australia,53.0,Grocery,84.6,4,0.0,Credit Card,4.0
470,2023-02-09,customer469@outlook.com,United States,39.0,Books,67.46,5,0.2,Credit Card,5.0
471,2024-01-11,customer470@gmail.com,Germany,66.0,Office Supplies,109.35,4,0.0,Credit Card,
472,2023-02-19,customer471@yahoo.com,Canada,22.0,Electronics,287.31,5,0.1,Debit Card,3.0
473,2024-07-30,customer472@gmail.com,Canada,31.0,Clothing,76.64,2,0.05,Credit Card,3.0
474,2023-12-08,customer473@hotmail.com,United Kingdom,59.0,Beauty,91.14,4,0.15,Credit Card,5.0
475,2024-09-23,customer474@protonmail.com,United States,70.0,Toys,77.03,1,0.25,PayPal,4.0
476,2024-04-25,customer475@yahoo.com,Brazil,37.0,Clothing,176.1,1,0.0,Debit Card,4.0
477,2023-08-20,customer476@yahoo.com,Brazil,56.0,Beauty,60.8,5,0.25,Credit Card,4.0
478,2023-04-24,customer477@outlook.com,Japan,19.0,Beauty,39.04,3,0.0,Gift Card,4.0
479,2023-04-26,customer478@hotmail.com,France,31.0,Toys,98.04,4,0.25,Debit Card,4.0
480,2023-01-25,customer479@protonmail.com,United Kingdom,28.0,Clothing,39.13,5,0.1,Credit Card,5.0
481,2023-08-08,customer480@protonmail.com,Japan,46.0,Sports & Outdoors,79.88,3,0.0,Credit Card,4.0
482,2024-06-16,customer481@outlook.com,Japan,39.0,Toys,67.74,1,0.1,Credit Card,
483,2023-09-16,customer482@hotmail.com,United Kingdom,23.0,Grocery,86.06,4,0.25,Credit Card,5.0
484,2023-04-17,customer483@gmail.com,United Kingdom,30.0,Sports & Outdoors,69.57,5,0.1,Gift Card,3.0
485,2023-02-28,customer484@gmail.com,India,23.0,Books,18.76,2,0.0,Gift Card,5.0
486,2023-11-16,customer485@protonmail.com,Japan,25.0,Electronics,92.99,3,0.15,Debit Card,5.0
487,2023-06-03,customer486@yahoo.com,France,55.0,Electronics,81.44,4,0.2,Credit Card,5.0
488,2024-06-19,customer487@outlook.com,Germany,27.0,Clothing,124.68,4,0.15,Credit Card,3.0
489,2023-09-03,customer488@yahoo.com,United Kingdom,,Sports & Outdoors,41.73,1,0.05,PayPal,2.0
490,2023-04-02,customer489@gmail.com,United Kingdom,53.0,Grocery,16.82,1,0.15,Gift Card,3.0
491,2023-07-19,customer490@protonmail.com,India,,Office Supplies,97.5,4,0.0,Debit Card,4.0
492,2023-11-20,customer491@outlook.com,France,25.0,Toys,95.12,1,0.0,Gift Card,5.0
493,2023-01-28,customer492@gmail.com,Australia,38.0,Beauty,91.79,3,0.2,Credit Card,4.0
494,2023-03-23,customer493@yahoo.com,Mexico,62.0,Sports & Outdoors,10.82,2,0.05,Debit Card,2.0
495,2024-12-02,customer494@outlook.com,Japan,26.0,Clothing,192.83,3,0.2,Credit Card,2.0
496,2023-09-11,customer495@outlook.com,Japan,65.0,Sports & Outdoors,7.62,5,0.1,Debit Card,
497,2024-06-30,customer496@hotmail.com,United Kingdom,52.0,Clothing,16.64,5,0.25,Debit Card,
498,2024-10-28,customer497@outlook.com,Germany,59.0,Books,28.14,4,0.1,Debit Card,5.0
499,2023-03-24,customer498@hotmail.com,United States,65.0,Automotive,103.77,2,0.0,PayPal,3.0
500,2024-05-15,customer499@protonmail.com,Australia,31.0,Toys,130.3,4,0.0,Credit Card,4.0
